TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg
26/03/2021 14:00:00,875,11.47,243.3996,0,374.1706,571.187,0,230.5604,22.88,53.66,4.286,41.44,27.41,994.98,21.71162,2.862176
26/03/2021 15:00:00,876,13.65,132.2437,0,445.9315,544.4339,0,145.377,23.12,57.56,4.369,65.26,24.58,994.7888,19.59682,2.728746
26/03/2021 16:00:00,877,13.64,112.9069,0,367.769,432.3322,0,116.7903,21.89,67.53,4.374,66.13,25.19,995.2097,12.49075,2.044703
26/03/2021 17:00:00,878,13.64,237.2614,0,293.4254,397.7779,0,242.9517,21.45,62.48,2.992,79.13,28.98,995.7182,7.192817,1.545921
26/03/2021 18:00:00,879,13.65,191.2652,0,147.0544,198.0144,0,200.6849,21.36,65.47,1.817,82.5,26.48,996.277,2.383311,0.7223869
26/03/2021 19:00:00,880,13.66,47.38646,0,28.7351,32.29508,0,4.670628,20.75,67.6,1.016,50.5,22.32,996.822,0.2193279,0.1186029
26/03/2021 20:00:00,881,13.66,0.03907183,0,0,0,0,0,19.72,73.94,1.338,60.96,24.65,997.5433,0,0.012217
26/03/2021 21:00:00,882,13.66,0,0,0,0,0,0,18.64,78.78,0.794,49.14,14.4,998.4236,0,0.01218105
26/03/2021 22:00:00,883,13.66,0,0,0,0,0,0,18.16,79.91,0.295,295.3,9.56,998.9966,0,0.01218108
26/03/2021 23:00:00,884,13.66,0,0,0,0,0,0,18.04,84.2,0.159,316.5,17.96,999.4401,0,0.01218118
27/03/2021 00:00:00,885,13.66,0,0,0,0,0,0,17.95,85.8,1.532,4.217,22.84,999.8448,1.145841E-05,0.01218116
27/03/2021 01:00:00,886,13.66,0.01116685,0,0,0,0,0,17.9,89.2,1.429,26.5,26.07,1000.167,0,0.01218122
27/03/2021 02:00:00,887,13.66,0.06793249,0,0,0,0,0,16.66,96.2,0.919,39.6,19.59,1000.51,1.146107E-05,0.01218145
27/03/2021 03:00:00,888,13.66,0,0,0,0,0,0,16.41,96.7,0.01,93.6,2.456,1000.501,1.14614E-05,0.01218154
27/03/2021 04:00:00,889,13.66,0,0,0,0,0,0,16.18,96.5,0.232,75.86,11.47,1000.742,0,0.01218154
27/03/2021 05:00:00,890,13.66,0,0,0,0,0,0,16.2,95.1,0.542,103.6,23.11,1001.084,1.146124E-05,0.01218155
27/03/2021 06:00:00,891,13.66,0,0,0,0,0,0,16.01,89.6,0.493,138.2,16.52,1001.373,0.0001146383,0.01218178
27/03/2021 07:00:00,892,13.66,0,0,0.5427845,0.5931357,0,0,15.41,92.3,0.159,88.7,6.946,1002.119,0.01757516,0.01935957
27/03/2021 08:00:00,893,13.66,272.629,0,33.38907,84.43907,0,297.2082,15.53,84.9,0.129,115.4,8.03,1002.789,0.7753393,0.3236358
27/03/2021 09:00:00,894,13.66,703.6124,0,64.28526,300.7796,0,721.9258,17.52,68.65,1.364,155.1,23.44,1003.385,4.180284,1.14099
27/03/2021 10:00:00,895,13.66,840.1882,0,137.7046,569.3557,0,852.9496,18.94,63.87,2.066,169.7,32.93,1003.917,10.97392,2.255055
27/03/2021 11:00:00,896,13.66,888.8061,0,123.9447,711.7846,0,896.2253,18.9,69.26,3.67,139.8,29.09,1004.123,18.7398,3.103449
27/03/2021 12:00:00,897,13.66,912.0347,0,121.0732,817.015,0,931.0327,19.02,65.51,4.436,139.8,30.02,1004.004,24.93172,3.686559
27/03/2021 13:00:00,898,13.66,925.6581,0,126.2794,877.0656,0,942.6713,19.01,61.88,5.136,138.5,28.02,1003.844,28.16671,3.993294
27/03/2021 14:00:00,899,13.67,917.8685,0,122.8389,858.2068,0,934.7604,19.31,62.03,4.492,133,33.09,1003.253,27.22794,3.894224
27/03/2021 15:00:00,900,13.67,901.4385,0,114.3784,775.6639,0,916.3868,19.93,60.08,4.38,128,35.21,1002.592,22.61148,3.463146
27/03/2021 16:00:00,901,13.66,837.7115,0,124.4465,640.0989,0,850.9325,19.87,58.45,4.934,138.2,30.98,1002.59,15.51594,2.758444
27/03/2021 17:00:00,902,13.67,746.6361,0,100.9541,439.523,0,756.256,20.02,56.25,3.859,150.9,28.24,1002.88,7.999634,1.806412
27/03/2021 18:00:00,903,13.67,587.4799,0,62.11593,218.2696,0,597.272,19.31,57.65,4.007,149.1,23.23,1002.822,2.602074,0.836607
27/03/2021 19:00:00,904,13.66,149.2132,0,17.75267,34.31737,0,114.8569,18.38,61.2,2.147,148.5,27.38,1002.998,0.2934627,0.1561408
27/03/2021 20:00:00,905,13.67,0,0,0,0,0,0,17.56,62.07,1.772,179.1,42.66,1002.954,0,0.01222215
27/03/2021 21:00:00,906,13.66,0,0,0,0,0,0,17.75,58.65,3.343,226,32.09,1003.059,0,0.01218161
27/03/2021 22:00:00,907,13.66,0.04048079,0,0,0,0,0,17.55,62.52,3.769,219.5,33.85,1003.441,0,0.01218166
27/03/2021 23:00:00,908,13.66,0,0,0,0,0,0,17.68,55.33,4.678,228.1,28.17,1002.984,1.146269E-05,0.0121818
28/03/2021 00:00:00,909,13.66,0,0,0,0,0,0,17.69,56.6,4.666,213.2,32.94,1002.531,0,0.0121818
28/03/2021 01:00:00,910,13.66,0.0374566,0,0,0,0,0,17.86,57.46,3.82,210.1,37.71,1002.267,0,0.01218177
28/03/2021 02:00:00,911,13.66,0.05909442,0,0,0,0,0,16.59,66.59,1.169,185.3,43.24,1002.04,1.146437E-05,0.01218189
28/03/2021 03:00:00,912,13.66,0.02745403,0,0,0,0,0,14.67,76.5,0.309,143.6,24.39,1001.403,0.006099419,0.012182
28/03/2021 04:00:00,913,13.66,0.002559463,0,0,0,0,0,13.21,80.6,0.108,314.5,11.18,1001.026,0.01728941,0.01218201
28/03/2021 05:00:00,914,13.66,0,0,0,0,0,0,12.48,83.8,0.041,19.78,6.339,1000.937,0.01921555,0.01218201
28/03/2021 06:00:00,915,13.66,0,0,0,0,0,0,12.06,82,0.232,337.8,22.5,1000.644,0.01967415,0.01218123
28/03/2021 07:00:00,916,13.66,0,0,0.4141411,0.4814564,0,0,12.58,85,0.182,120.4,19.27,1000.389,0.02625514,0.01876414
28/03/2021 08:00:00,917,13.66,327.1997,0,22.80869,76.12099,0,321.1787,13.13,74,0,0,0,1000.844,0.7496128,0.3220138
28/03/2021 09:00:00,918,13.67,750.8025,0,44.6662,289.9888,0,751.627,17.06,59.48,0,0,0,1000.897,4.013975,1.126375
28/03/2021 10:00:00,919,13.66,811.3259,0,77.70046,487.8333,0,821.9676,20.59,50.8,0.416,127.3,17.81,1000.891,10.21802,2.068693
28/03/2021 11:00:00,920,13.66,773.1352,0,136.2357,643.9562,0,787.606,21.96,45.88,1.332,139.2,24.68,1000.854,17.16817,2.835236
28/03/2021 12:00:00,921,13.66,864.0576,0,135.7886,790.1201,0,881.3563,23.86,40.51,0.876,129.2,24.74,1000.653,23.89029,3.504032
28/03/2021 13:00:00,922,13.66,344.3497,0,377.0155,653.921,0,351.6319,25.23,41.24,1.333,141,25.08,1000.095,22.44205,3.090732
28/03/2021 14:00:00,923,13.66,386.8787,0,360.8043,668.5603,0,392.7011,25.53,42.66,2.132,130.5,30.4,999.7408,22.24198,3.105765
28/03/2021 15:00:00,924,13.67,450.3195,0,304.2722,627.4067,0,456.8857,26.08,40.08,2.04,127,31.62,999.0541,19.27291,2.882698
28/03/2021 16:00:00,925,13.67,264.0748,0,281.623,444.826,0,270.655,25.55,46.88,2.593,131.5,30.74,998.5539,12.34237,2.087457
28/03/2021 17:00:00,926,13.67,151.318,0,245.8565,310.2711,0,152.0713,24.82,46.24,2.578,129.1,29.77,998.5233,6.370365,1.388019
28/03/2021 18:00:00,927,13.67,31.88573,0,113.7484,121.2976,0,31.52378,23.91,50.51,1.072,127.9,28.05,998.4194,1.870905,0.5879877
28/03/2021 19:00:00,928,13.66,0.5709599,0,18.59022,18.69676,0,0.0662617,22.56,58.54,0.187,148.8,7.233,998.2784,0.2071259,0.1234427
28/03/2021 20:00:00,929,13.66,0.01953592,0,0,0,0,0,20.96,66.5,0.02,272,0.862,998.2379,0,0.01218105
28/03/2021 21:00:00,930,13.66,0.0002325705,0,0,0,0,0,19.33,71.34,0.009,294,0.902,998.3135,0,0.01218105
28/03/2021 22:00:00,931,13.66,0,0,0,0,0,0,18.52,72.82,0,0,0,998.0284,0,0.01218107
28/03/2021 23:00:00,932,13.66,0,0,0,0,0,0,18.23,74.54,0,0,0,997.6882,0,0.01218119
29/03/2021 00:00:00,933,13.66,0,0,0,0,0,0,17.5,77.79,0,0,0,997.2964,0,0.01218142
29/03/2021 01:00:00,934,13.66,0,0,0,0,0,0,16.81,81.3,0.015,7.106,0.244,996.8115,0,0.01218151
29/03/2021 02:00:00,935,13.66,0,0,0,0,0,0,16.41,82.2,0.172,0.178,6.662,996.4241,1.146123E-05,0.01218155
29/03/2021 03:00:00,936,13.65,0,0,0,0,0,0,16.13,83.3,0.052,359.6,3.814,996.0196,0.0001031626,0.01218167
29/03/2021 04:00:00,937,13.66,0,0,0,0,0,0,15.09,76.95,0,0,0,995.4324,0.0008827457,0.01218188
29/03/2021 05:00:00,938,13.66,0,0,0,0,0,0,15.25,79.1,0.082,285.6,1.973,995.1707,0.001261134,0.01218197
29/03/2021 06:00:00,939,13.66,0,0,0,0,0,0,15.18,79.79,0.201,272,5.082,995.3931,0.0003554189,0.01218201
29/03/2021 07:00:00,940,13.66,0,0,0.1114053,0.1520429,0,0,15.16,77.92,0.177,297.6,10.33,995.7751,0.01295559,0.01765917
29/03/2021 08:00:00,941,13.66,186.4417,0,20.4231,54.42952,0,179.7768,15.75,67.98,0.021,305.5,1.115,996.2062,0.6930095,0.2995429
29/03/2021 09:00:00,942,13.66,747.4511,0,43.49588,285.7532,0,749.5358,20.56,54.7,0.43,24.28,10,996.7592,3.949682,1.118852
29/03/2021 10:00:00,943,13.66,869.9971,0,55.60471,493.3222,0,874.3754,23.57,46.98,2.094,34.52,19.74,997.2913,10.14706,2.064834
29/03/2021 11:00:00,944,13.66,935.0831,0,60.6651,666.3858,0,939.6841,27.02,38.07,2.324,38,21.57,997.4079,17.77014,2.896549
29/03/2021 12:00:00,945,13.66,964.5425,0,65.53653,786.1174,0,969.9579,28.82,31.06,2.795,34.95,25.15,997.4351,24.14344,3.46805
29/03/2021 13:00:00,946,13.66,965.5632,0,74.24667,841.6581,NA,973.3575,30.29,28.78,2.378,22.27,29.06,997.2237,27.03112,3.6979
29/03/2021 14:00:00,947,13.66,959.4483,0,77.71389,830.049,NA,966.6729,31.21,23.73,2.041,37.3,31.01,996.7642,26.22697,3.622976
29/03/2021 15:00:00,948,13.66,889.3956,0,100.4009,738.6083,NA,896.2319,29.81,39.77,3.288,101.3,55.66,996.3958,20.72594,3.108402
29/03/2021 16:00:00,949,13.66,852.0546,0,95.03348,605.4518,NA,856.3627,28.26,38.99,2.428,130.4,32.79,996.2521,14.38723,2.508011
29/03/2021 17:00:00,950,13.67,571.9054,0,130.1791,381.7883,NA,571.912,27.83,38.69,1.38,123.7,24.89,996.007,7.107921,1.571156
29/03/2021 18:00:00,951,13.66,390.2198,0,66.47197,166.7582,NA,385.7332,27.95,41.63,0.728,134.8,16.78,995.6416,2.156662,0.7015624
29/03/2021 19:00:00,952,13.66,146.8435,0,18.63335,33.62391,0,101.7918,24.57,50.87,1.21,115.3,22.97,996.1608,0.2059458,0.136655
29/03/2021 20:00:00,953,13.66,0,0,0,0,0,0,21.45,57.19,0.273,130,16.8,996.9099,0,0.01218105
29/03/2021 21:00:00,954,13.66,0,0,0,0,0,0,19.71,69.24,0,0,0,997.5327,0,0.01218105
29/03/2021 22:00:00,955,13.66,0.0002325705,0,0,0,0,0,17.77,75.84,0.084,282.5,3.063,997.7445,0,0.01218027
29/03/2021 23:00:00,956,13.66,0,0,0,0,0,0,16.59,76.86,0.228,277.8,4.348,997.8215,4.584238E-05,0.01218124
30/03/2021 00:00:00,957,13.66,0,0,0,0,0,0,16.03,77.44,0.032,282.2,2.876,997.6703,0.0002177626,0.01218151
30/03/2021 01:00:00,958,13.66,0,0,0,0,0,0,14.99,79.47,0,0,0,997.564,0.002005804,0.01218159
30/03/2021 02:00:00,959,13.66,0,0,0,0,0,0,14.56,81.2,0.043,18.2,2.972,997.5989,0.003461828,0.01218172
30/03/2021 03:00:00,960,13.66,0,0,0,0,0,0,14.4,82.3,0.339,31.87,11.13,997.5922,0.00476933,0.01218196
30/03/2021 04:00:00,961,13.66,0,0,0,0,0,0,14.12,94.1,1.209,19.06,18.62,997.3727,0.005193622,0.01218199
30/03/2021 05:00:00,962,13.66,0.07561403,0,0,0,0,0,14.2,97,1.367,8.09,17.64,997.1841,0.002911962,0.01218196
30/03/2021 06:00:00,963,13.66,0.07956581,0,0,0,0,0,13.87,95.9,0.527,328.2,22.37,997.6133,0.0009859832,0.01218196
30/03/2021 07:00:00,964,13.65,0,0,0.1429621,0.1803569,0,0,13.66,95.3,0.566,302.8,18.49,998.1888,0.01622311,0.01736042
30/03/2021 08:00:00,965,13.66,198.386,0,28.14843,61.24874,0,198.561,14.45,91.8,0.644,315.8,33.14,998.6141,0.7049103,0.2972978
30/03/2021 09:00:00,966,13.66,541.8999,0,81.58703,259.8698,0,546.0941,15.84,86.2,2.659,346.2,37.45,998.7123,3.865479,1.063454
30/03/2021 10:00:00,967,13.66,807.0013,0,77.26025,486.4947,0,811.1067,17.87,73.1,3.986,8.9,23.99,998.4984,10.0084,2.033051
30/03/2021 11:00:00,968,13.66,930.1511,0,71.33102,672.5052,0,937.9592,20.13,70.1,3.527,24.63,28.45,998.5529,17.45934,2.899192
30/03/2021 12:00:00,969,13.66,953.7335,0,79.0981,791.5776,0,963.7826,21.09,63.91,3.874,23.25,27.41,998.9417,23.48075,3.472668
30/03/2021 13:00:00,970,13.66,963.3976,0,83.23804,847.8782,0,975.0596,22.04,53.9,3.39,36.79,22.85,998.8932,26.62212,3.744976
30/03/2021 14:00:00,971,13.66,903.9415,0,111.6023,819.1921,0,915.2054,23.41,59.89,1.763,37.51,33.58,998.5785,25.53987,3.625475
30/03/2021 15:00:00,972,13.66,883.1773,0,101.1739,733.3325,0,893.048,23.46,57.3,2.071,36.75,29.86,997.9827,21.17312,3.222961
30/03/2021 16:00:00,973,13.66,874.4319,0,80.68986,603.4094,0,883.8929,24.01,54.2,1.837,28.03,20.49,997.552,14.71143,2.574205
30/03/2021 17:00:00,974,13.66,803.2475,0,64.89094,416.7897,0,811.8361,24.43,51,2.306,38.68,28.9,997.5112,7.612689,1.689651
30/03/2021 18:00:00,975,13.66,619.2966,0,47.02565,200.1781,0,620.9767,23.82,52.32,1.913,41.88,25.87,997.8151,2.331409,0.7511441
30/03/2021 19:00:00,976,13.67,142.466,0,12.17037,26.72166,0,100.1101,20.89,71.87,1.504,79.01,31.66,998.2375,0.2187551,0.127661
30/03/2021 20:00:00,977,13.66,0,0,0,0,0,0,18.4,76.09,0.203,154.9,7.318,998.8188,0,0.01218105
30/03/2021 21:00:00,978,13.66,0,0,0,0,0,0,16.87,82.9,0.452,306.1,12.47,999.3695,3.438111E-05,0.01218128
30/03/2021 22:00:00,979,13.66,0,0,0,0,0,0,15.52,86.1,0.116,284.2,4.483,999.7162,0.0008596214,0.01218156
30/03/2021 23:00:00,980,13.66,0,0,0,0,0,0,14.42,88.9,0.114,290.5,9.1,999.7219,0.005766504,0.01218184
31/03/2021 00:00:00,981,13.65,0,0,0,0,0,0,14.25,90.7,0.011,8.96,0.581,999.7938,0.007807698,0.012182
31/03/2021 01:00:00,982,13.66,0,0,0,0,0,0,13.97,90.2,0.204,282.2,9.2,999.6144,0.00726889,0.01218201
31/03/2021 02:00:00,983,13.66,0,0,0,0,0,0,13.87,91.2,0.024,285,1.46,999.6054,0.008025588,0.01218201
31/03/2021 03:00:00,984,13.67,0,0,0,0,0,0,14.37,90.1,1.226,287.4,15.06,999.3013,0.002109583,0.01218201
31/03/2021 04:00:00,985,13.66,0,0,0,0,0,0,14.25,92.6,0.056,281.5,2.573,999.0939,0.004322352,0.01218201
31/03/2021 05:00:00,986,13.67,0,0,0,0,0,0,14.5,91.1,0.961,279.7,16.63,999.0595,0.0007108378,0.01218201
31/03/2021 06:00:00,987,13.66,0,0,0,0,0,0,15.23,88.9,2.151,280.9,18.57,999.0012,3.439538E-05,0.01218201
31/03/2021 07:00:00,988,13.66,0,0,0.3754933,0.3853161,0,0,16.2,86,2.35,297.8,22.24,999.0192,0.004689236,0.01482988
31/03/2021 08:00:00,989,13.66,0,0,20.57786,20.64087,0,0.3628961,16.76,84.3,2.398,317,28.99,999.1673,0.3483117,0.1567163
31/03/2021 09:00:00,990,13.66,0.0514153,0,75.75071,76.04497,0,1.008485,17.24,84.8,1.384,319.7,27.45,999.9194,2.019402,0.5191091
31/03/2021 10:00:00,991,13.66,0.3547888,0,103.3775,103.8764,0,0.9645503,16.87,93.1,1.311,311.9,25.48,1000.704,3.098918,0.6081411
31/03/2021 11:00:00,992,13.66,0.03675845,0,157.0038,157.6691,0,1.002816,16.38,95.6,0.49,305.9,14.67,1000.93,5.546253,0.8934326
31/03/2021 12:00:00,993,13.66,0.08072899,0,183.1743,183.6538,0,0.6494774,17.2,94.5,0.419,278.4,16.77,1000.975,6.966584,1.027523
31/03/2021 13:00:00,994,13.66,0,0,129.061,129.3666,0,0.3835024,17.39,93.7,0.306,263.7,9.4,1000.769,5.357854,0.7589595
31/03/2021 14:00:00,995,13.66,12.44396,0,238.5293,252.8524,0,23.59744,17.65,92.6,0.346,282.9,10.56,1000.331,9.264071,1.343189
31/03/2021 15:00:00,996,13.66,14.95941,0,268.3271,278.8404,0,19.28074,19.27,82.6,0.664,147.9,17.51,999.8859,10.33307,1.540207
31/03/2021 16:00:00,997,13.66,0.8189183,0,125.1056,125.6418,0,1.112121,17.64,90.2,3.586,136.9,31.26,1000.402,3.99532,0.7033283
31/03/2021 17:00:00,998,13.66,37.1318,0,187.3584,201.1519,0,37.63508,16.83,76.94,3.704,146.1,27.34,1000.647,4.466829,1.000246
31/03/2021 18:00:00,999,13.65,45.8517,0,86.37876,100.7623,0,46.20517,17.55,73.5,3.198,149.1,23.15,1000.488,2.063188,0.6388707
31/03/2021 19:00:00,1000,13.66,0,0,10.65183,10.75611,0,0.1218742,17.7,72.23,1.332,152.8,22.42,1000.418,0.160675,0.09230354
31/03/2021 20:00:00,1001,13.66,0,0,0,0,0,0,17.39,76.04,0.242,138,12.73,1000.562,0,0.01218155
31/03/2021 21:00:00,1002,13.66,0,0,0,0,0,0,17.23,73.5,0.744,128.4,19.09,1001.338,0,0.01218156
31/03/2021 22:00:00,1003,13.66,0,0,0,0,0,0,17.21,78.92,1.98,129.1,27.75,1001.747,0,0.01218159
31/03/2021 23:00:00,1004,13.66,0,0,0,0,0,0,16.03,88.4,1.056,130.1,23.14,1001.939,6.87822E-05,0.01218179
01/04/2021 00:00:00,1005,13.66,0,0,0,0,0,0,15.01,92.4,0.296,143.6,10.23,1002.116,0.002040787,0.012182
01/04/2021 01:00:00,1006,13.66,0,0,0,0,0,0,14.07,94.1,0.095,267.8,11.67,1002.314,0.007188634,0.01218201
01/04/2021 02:00:00,1007,13.64,0,0,0,0,0,0,13.02,94.6,0.13,276.8,3.842,1002.401,0.01444606,0.01218201
01/04/2021 03:00:00,1008,13.65,0,0,0,0,0,0,12.41,94.3,0.207,281.4,4.241,1002.114,0.01687667,0.01218201
01/04/2021 04:00:00,1009,13.65,0,0,0,0,0,0,12.65,93.2,0.039,281.6,2.314,1001.799,0.01071989,0.01218201
01/04/2021 05:00:00,1010,13.66,0,0,0,0,0,0,13.43,92.5,0.075,318.5,17.17,1001.881,0.004895609,0.01218201
01/04/2021 06:00:00,1011,13.65,0,0,0,0,0,0,13.32,92.3,0.118,280.4,10.95,1001.645,0.01143073,0.01218201
01/04/2021 07:00:00,1012,13.65,0,0,0.1912886,0.2345713,0,0,12.65,93.3,0.034,294,2.174,1002.183,0.02244871,0.01643299
01/04/2021 08:00:00,1013,13.65,291.8666,0,26.0288,71.18689,0,276.0131,13.38,78.67,0.585,272.6,15.75,1002.852,0.6598409,0.2941213
01/04/2021 09:00:00,1014,13.65,717.08,0,48.1508,275.4165,0,722.9834,16.62,73.54,0.943,164.2,32.52,1003.07,3.74075,1.084671
01/04/2021 10:00:00,1015,13.66,857.4462,0,59.24972,485.2548,0,866.6536,18.85,56.35,1.44,166.5,41.34,1002.985,9.854789,2.07013
01/04/2021 11:00:00,1016,13.66,859.8382,0,90.08913,641.5896,0,876.0701,20.32,53.62,1.506,160.4,40.13,1002.927,16.82307,2.860544
01/04/2021 12:00:00,1017,13.66,886.7625,0,105.3463,761.1829,0,894.4572,21.82,47.51,0.621,120.3,25.52,1002.662,22.85964,3.436433
01/04/2021 13:00:00,1018,13.66,943.4291,0,78.48492,820.8408,0,956.6575,23.3,47.92,0.861,279.7,60.31,1002.157,26.09238,3.711518
01/04/2021 14:00:00,1019,13.65,945.5918,0,81.89232,814.1165,0,956.5381,23.16,50.7,2.252,97.4,38.94,1001.434,25.38122,3.64608
01/04/2021 15:00:00,1020,13.64,927.3105,0,77.41388,733.4615,0,938.7703,22.87,53.18,3.45,98.4,32.59,1000.701,20.80493,3.236887
01/04/2021 16:00:00,1021,13.65,871.5548,0,80.32363,593.6113,0,882.0703,21.79,52.55,3.846,107.7,31.36,1000.969,14.01883,2.551706
01/04/2021 17:00:00,1022,13.65,771.6013,0,71.72985,403.4258,0,781.2193,22.03,53.06,3.176,107.3,33.45,1000.665,7.076608,1.654633
01/04/2021 18:00:00,1023,13.64,389.8454,0,56.41706,158.4425,0,398.9595,21.25,58.77,2.511,94.9,29.42,1000.652,2.01741,0.673148
01/04/2021 19:00:00,1024,13.66,36.67802,0,16.52135,20.71834,0,36.84203,18.92,65.17,1.503,97.7,31.11,1001.109,0.1887483,0.1128404
01/04/2021 20:00:00,1025,13.65,0.005815517,0,0,0,0,0,18.11,67.83,1.28,275.5,53.26,1001.118,0,0.01218127
01/04/2021 21:00:00,1026,13.66,0.04606434,0,0,0,0,0,17.63,70.93,2.013,203.9,67.52,1001.537,1.146104E-05,0.0121815
01/04/2021 22:00:00,1027,13.66,0.02745249,0,0,0,0,0,16.42,73.03,1.217,171,32.05,1001.607,2.292334E-05,0.01218155
01/04/2021 23:00:00,1028,13.66,0,0,0,0,0,0,15.91,76.41,0.052,194.3,14.9,1001.694,0.0001604899,0.01218169
02/04/2021 00:00:00,1029,13.65,0,0,0,0,0,0,14.93,79.82,0.012,284.4,5.666,1001.772,0.002258483,0.01218191
02/04/2021 01:00:00,1030,13.64,0,0,0,0,0,0,14.07,84.6,0,0,0,1001.798,0.004115802,0.01218195
02/04/2021 02:00:00,1031,13.64,0,0,0,0,0,0,13.67,85.9,0,0,0,1001.893,0.006787219,0.01218198
02/04/2021 03:00:00,1032,13.66,0,0,0,0,0,0,13.41,87.3,0,0,0,1001.704,0.01005491,0.01218201
02/04/2021 04:00:00,1033,13.65,0,0,0,0,0,0,13.42,86.7,0,0,0,1001.456,0.006580982,0.01218201
02/04/2021 05:00:00,1034,13.65,0,0,0,0,0,0,13.79,86,0,0,0,1001.397,0.002040792,0.01218201
02/04/2021 06:00:00,1035,13.66,0,0,0,0,0,0,14.13,86.5,0,0,0,1001.808,0.001146513,0.01218201
02/04/2021 07:00:00,1036,13.65,0,0,0.02245067,0.03180404,0,0,14.3,86.1,0,0,0,1002.263,0.005228097,0.01358023
02/04/2021 08:00:00,1037,13.66,0.01768392,0,18.54864,18.7001,0,0.4056619,14.87,85.2,0.013,149.8,1.066,1002.54,0.2750369,0.1231727
02/04/2021 09:00:00,1038,13.66,0.2422037,0,83.12718,83.44144,0,1.261892,15.46,86.4,0,0,0,1003.419,1.64182,0.4531072
02/04/2021 10:00:00,1039,13.66,23.99121,0,177.6228,190.3316,0,24.77713,17.01,72.34,0.433,294.1,16.17,1003.98,5.030669,1.023389
02/04/2021 11:00:00,1040,13.66,318.2817,0,278.5443,480.4443,0,319.9734,20.13,61.11,0.094,68.33,15.59,1004.053,13.35378,2.291743
02/04/2021 12:00:00,1041,13.66,89.62785,0,353.2277,417.1602,0,100.6184,20.56,65.9,1.154,118.7,35.26,1004.303,14.19221,2.131469
02/04/2021 13:00:00,1042,13.66,195.6533,0,393.7327,548.5475,0,218.3201,20.69,58.06,1.452,96.6,33.07,1004.03,18.91644,2.728809
02/04/2021 14:00:00,1043,13.66,146.3439,0,378.9208,489.8906,0,143.9102,21.51,57.37,1.012,107.7,34.83,1003.725,17.32663,2.499734
02/04/2021 15:00:00,1044,13.64,498.8657,0,281.4242,635.2795,0,496.4922,22.74,55.12,1.05,117.8,33.23,1003.158,18.76594,2.948017
02/04/2021 16:00:00,1045,13.66,705.0093,0,138.9584,548.4171,0,716.3367,22.55,56.46,2.168,136.6,30.24,1003.086,13.2349,2.435195
02/04/2021 17:00:00,1046,13.66,470.1092,0,139.4286,343.9621,0,459.6346,22.3,58.08,2.051,115.9,33.49,1003.181,6.482635,1.512926
02/04/2021 18:00:00,1047,13.66,458.193,0,73.83876,180.4685,0,458.6995,21.76,60.77,2.074,98.7,29.74,1003.176,2.077962,0.722109
02/04/2021 19:00:00,1048,13.64,39.95261,0,8.464857,12.96665,0,42.18666,19.91,66.78,0.918,94.7,18.59,1003.252,0.1691219,0.1061525
02/04/2021 20:00:00,1049,13.65,0,0,0,0,0,0,18.39,73.17,0.11,273.7,16.69,1003.32,0,0.01218108
02/04/2021 21:00:00,1050,13.66,0,0,0,0,0,0,16.93,77.13,0.001,302.2,0,1003.685,4.583714E-05,0.01218133
02/04/2021 22:00:00,1051,13.64,0,0,0,0,0,0,17.29,71.04,0.083,210.5,6.245,1003.82,3.43837E-05,0.01218153
02/04/2021 23:00:00,1052,13.66,0,0,0,0,0,0,17.09,75.06,0.059,222,10.19,1003.832,1.146138E-05,0.01218155
03/04/2021 00:00:00,1053,13.66,0,0,0,0,0,0,15.52,80.2,0.143,274.2,4.592,1003.686,0.000619024,0.01218169
03/04/2021 01:00:00,1054,13.66,0,0,0,0,0,0,14.22,85.4,0,0,0,1003.674,0.007314338,0.01218189
03/04/2021 02:00:00,1055,13.65,0,0,0,0,0,0,13.58,87.5,0,0,0,1003.355,0.01176322,0.01218201
03/04/2021 03:00:00,1056,13.66,0,0,0,0,0,0,13.11,88.3,0,0,0,1003.023,0.01626901,0.01218201
03/04/2021 04:00:00,1057,13.65,0,0,0,0,0,0,12.79,89.6,0,0,0,1002.886,0.01747285,0.01218201
03/04/2021 05:00:00,1058,13.64,0,0,0,0,0,0,12.32,89.5,0.013,274.9,1.416,1002.702,0.01780534,0.01218201
03/04/2021 06:00:00,1059,13.65,0,0,0,0,0,0,12.47,87.3,0,0,0,1002.784,0.01701425,0.01218201
03/04/2021 07:00:00,1060,13.64,0,0,0.2317428,0.3630307,0,0,12.31,88.5,0.043,357.5,4.214,1003.222,0.0217952,0.01555714
03/04/2021 08:00:00,1061,13.67,314.6439,0,19.20813,65.23821,0,286.6352,13.73,76.11,0,0,0,1003.34,0.6156543,0.2754494
03/04/2021 09:00:00,1062,13.66,723.6644,0,37.48404,262.685,0,730.309,18.35,60.45,0,0,0,1003.538,3.642322,1.051451
03/04/2021 10:00:00,1063,13.66,849.1434,0,46.27467,462.5651,0,858.5491,21.75,49.55,0.436,33.67,11.82,1003.658,9.702699,2.004106
03/04/2021 11:00:00,1064,13.66,900.679,0,55.04792,626.9637,0,911.9554,23.48,43.54,2.029,33.13,24.6,1003.701,16.84682,2.807158
